Short URL,Long URL
http://eled.org/guidance-document,https://eleducation.org/resources/k-5-language-arts-guidance-document
http://eled.org/implementing-all-block,https://eleducation.org/resources/implementing-the-additional-language-and-literacy-all-block
http://eled.org/implementing-k-2-labs,https://eleducation.org/resources/implementing-the-k-2-labs-1
http://eled.org/implementing-skills-block,https://eleducation.org/resources/implementing-the-k-2-reading-foundations-skills-block-1
http://eled.org/jigsaw,https://eleducation.org/resources/jigsaw
http://eled.org/Labs-ela-grade-1-module-1,https://curriculum.eleducation.org/curriculum/ela/grade-1/module-1#labs
http://eled.org/Labs-ela-grade-1-module-2,https://curriculum.eleducation.org/curriculum/ela/grade-1/module-2#labs
http://eled.org/Labs-ela-grade-1-module-3,https://curriculum.eleducation.org/curriculum/ela/grade-1/module-3#labs
http://eled.org/Labs-ela-grade-1-module-4,https://curriculum.eleducation.org/curriculum/ela/grade-1/module-4#labs
http://eled.org/Labs-ela-grade-2-module-1,https://curriculum.eleducation.org/curriculum/ela/grade-2/module-1#labs
http://eled.org/Labs-ela-grade-2-module-2,https://curriculum.eleducation.org/curriculum/ela/grade-2/module-2#labs
http://eled.org/Labs-ela-grade-2-module-3,https://curriculum.eleducation.org/curriculum/ela/grade-2/module-3#labs
http://eled.org/Labs-ela-grade-2-module-4,https://curriculum.eleducation.org/curriculum/ela/grade-2/module-4#labs
http://eled.org/Labs-ela-grade-K-module-1,https://curriculum.eleducation.org/curriculum/ela/grade-k/module-1#labs
http://eled.org/Labs-ela-grade-K-module-2,https://curriculum.eleducation.org/curriculum/ela/grade-k/module-2#labs
http://eled.org/Labs-ela-grade-K-module-3,https://curriculum.eleducation.org/curriculum/ela/grade-k/module-3#labs
http://eled.org/Labs-ela-grade-K-module-4,https://curriculum.eleducation.org/curriculum/ela/grade-k/module-4#labs
http://eled.org/monarch-butterfly,https://eleducation.org/resources/monarch-butterfly
http://eled.org/ostrich,https://eleducation.org/resources/ostrich
http://eled.org/recommended-texts-and-other-resources-list,https://eleducation.org/resources/k-5-recommended-texts-and-other-resources-list
http://eled.org/recommended-texts-lists,https://eleducation.org/resources/k-5-recommended-texts-and-other-resources-list
http://eled.org/required-trade-book-lists,https://eleducation.org/resources/k-5-required-trade-book-procurement-list
http://eled.org/required-trade-book-procurement-list,https://eleducation.org/resources/k-5-required-trade-book-procurement-list
http://eled.org/robin,https://eleducation.org/resources/robin
http://eled.org/skills-block-diff-packs,https://www.dropbox.com/sh/5o2v6u7v0zi6ppp/AABFR3F0QN7Ed-dbMeQQBuvWa?dl=0
http://eled.org/skills-block-learning-letters,https://curriculum.eleducation.org/sites/default/files/curriculum_tools_k2_skills_block_learning_letters-0419.pdf
